take,t_ms,state,tilt_deg,hipV_per_s
1,25161.0,STANDING,82.20,0.031
1,25194.5,STANDING,83.28,0.041
1,25227.6,STANDING,84.38,0.018
1,25261.2,STANDING,85.18,-0.010
1,25294.4,STANDING,85.48,-0.033
1,25327.5,STANDING,85.59,-0.051
1,25361.3,STANDING,85.36,-0.080
1,25394.2,STANDING,84.85,-0.096
1,25427.9,STANDING,85.82,-0.084
1,25461.2,STANDING,87.01,-0.070
1,25494.2,STANDING,87.90,-0.058
1,25528.0,STANDING,88.62,-0.045
1,25561.9,STANDING,88.34,-0.037
1,25595.4,STANDING,87.44,-0.046
1,25627.8,STANDING,86.68,-0.065
1,25660.9,STANDING,85.55,-0.078
1,25694.3,STANDING,83.25,-0.068
1,25727.9,STANDING,80.70,-0.051
1,25760.9,STANDING,78.21,-0.025
1,25794.3,STANDING,76.34,-0.056
1,25827.6,STANDING,74.08,-0.041
1,25861.0,STANDING,71.75,-0.044
1,25894.3,STANDING,69.05,-0.044
1,25927.7,STANDING,66.48,-0.087
1,25961.2,STANDING,64.25,-0.087
1,25994.5,STANDING,62.01,-0.051
1,26027.8,STANDING,59.39,-0.051
1,26061.1,STANDING,55.85,-0.020
1,26094.2,STANDING,51.14,0.036
1,26127.6,STANDING,45.15,0.096
1,26161.1,STANDING,38.76,0.022
1,26194.4,STANDING,32.27,-0.057
1,26227.8,STANDING,26.03,-0.086
1,26261.9,STANDING,20.06,-0.075
1,26294.4,STANDING,14.54,-0.069
1,26327.8,STANDING,9.47,0.026
1,26361.1,STANDING,6.65,0.041
1,26394.2,STANDING,5.72,-0.046
1,26428.0,STANDING,5.87,-0.145
1,26460.9,STANDING,6.60,-0.301
1,26494.3,STANDING,7.62,-0.382
1,26528.0,STANDING,8.44,-0.323
1,26561.1,STANDING,9.30,-0.317
1,26594.2,STANDING,9.86,-0.291
1,26627.9,STANDING,10.08,-0.301
1,26660.8,STANDING,10.25,-0.304
1,26694.2,STANDING,10.17,-0.240
1,26727.8,STANDING,9.88,-0.194
1,26761.9,STANDING,9.46,-0.094
1,26794.4,STANDING,8.96,-0.049
1,26827.7,STANDING,8.34,-0.042
1,26861.0,STANDING,7.83,-0.045
1,26894.2,STANDING,7.31,-0.025
1,26927.5,STANDING,6.88,-0.005
1,26961.0,STANDING,6.49,0.005
1,26994.3,STANDING,6.09,0.010
1,27027.6,STANDING,5.65,0.014
1,27061.1,STANDING,5.21,0.026
1,27094.4,STANDING,4.79,0.054
1,27127.8,STANDING,4.43,0.074
1,27160.9,STANDING,4.05,0.112
1,27194.2,STANDING,3.73,0.117
1,27228.6,STANDING,3.44,0.170
1,27261.1,STANDING,3.25,0.106
1,27295.4,STANDING,2.98,0.093
1,27327.6,STANDING,2.76,0.058
1,27361.1,STANDING,2.56,0.052
1,27394.4,STANDING,2.32,0.055
1,27427.8,STANDING,2.11,0.128
1,27462.0,STANDING,1.99,0.184
1,27494.3,STANDING,1.79,0.178
1,27527.8,STANDING,1.53,0.248
1,27560.9,STANDING,1.29,0.249
1,27594.4,STANDING,1.13,0.228
1,27627.6,STANDING,1.08,0.212
1,27660.8,STANDING,1.03,0.236
1,27694.2,STANDING,1.02,0.226
1,27727.8,STANDING,1.05,0.220
1,27762.0,STANDING,1.01,0.189
1,27794.4,STANDING,1.00,0.146
1,27827.7,STANDING,1.05,0.180
1,27861.0,STANDING,1.07,0.186
1,27894.4,STANDING,1.16,0.156
1,27927.7,STANDING,1.27,0.107
1,27960.9,STANDING,1.41,0.036
1,27994.4,STANDING,1.53,0.042
1,28027.8,STANDING,1.65,0.075
1,28060.9,STANDING,1.78,0.080
1,28094.2,STANDING,1.79,0.120
1,28127.9,STANDING,1.89,0.165
1,28160.9,STANDING,2.08,0.179
1,28194.2,STANDING,2.28,0.073
1,28227.8,STANDING,2.61,-0.203
1,28261.2,STANDING,3.03,-0.295
1,28294.4,STANDING,3.33,-0.169
1,28327.8,STANDING,3.49,-0.073
1,28361.1,STANDING,3.23,0.136
1,28394.4,STANDING,2.87,0.245
1,28428.6,STANDING,2.56,0.361
1,28460.9,STANDING,2.25,0.354
1,28494.2,STANDING,1.85,0.283
1,28527.8,STANDING,1.45,0.378
1,28561.4,STANDING,0.91,0.218
1,28594.2,STANDING,1.03,0.120
1,28627.5,STANDING,1.01,0.048
1,28661.2,STANDING,0.87,0.013
1,28694.6,STANDING,0.64,0.063
1,28727.6,STANDING,0.45,0.019
1,28761.2,STANDING,0.30,-0.002
1,28794.4,STANDING,0.27,0.074
1,28827.8,STANDING,0.41,0.140
1,28860.9,STANDING,0.53,0.189
1,28894.2,STANDING,0.66,0.132
1,28928.0,STANDING,0.86,0.061
1,28961.0,STANDING,0.96,0.088
1,28994.7,STANDING,1.04,0.096
1,29027.6,STANDING,1.11,0.068
1,29060.8,STANDING,1.08,0.034
1,29094.2,STANDING,0.96,0.048
1,29127.6,STANDING,0.74,0.026
1,29160.9,STANDING,0.59,-0.054
1,29194.5,STANDING,0.45,-0.024
1,29228.7,STANDING,0.48,-0.036
1,29261.0,STANDING,0.51,0.023
1,29294.2,STANDING,0.54,-0.003
1,29328.7,STANDING,0.69,0.032
1,29361.1,STANDING,0.82,0.044
1,29394.6,STANDING,1.24,0.045
1,29427.8,STANDING,2.02,0.005
1,29461.1,STANDING,3.05,0.069
1,29494.5,STANDING,3.98,0.093
1,29528.6,STANDING,4.76,0.022
1,29561.0,STANDING,5.15,-0.024
1,29594.6,STANDING,5.19,0.014
1,29628.0,STANDING,5.05,0.114
1,29660.9,STANDING,4.84,0.171
1,29694.4,STANDING,4.59,0.157
1,29727.9,STANDING,4.36,0.195
1,29761.1,STANDING,4.17,0.111
1,29794.4,STANDING,4.01,0.058
1,29827.7,STANDING,3.88,0.014
1,29861.0,STANDING,3.71,-0.122
1,29894.4,STANDING,3.51,-0.271
1,29927.9,STANDING,3.25,-0.344
1,29961.2,STANDING,2.95,-0.321
1,29994.3,STANDING,2.61,-0.263
1,30027.6,STANDING,2.28,-0.233
1,30060.9,STANDING,2.12,-0.267
1,30095.3,STANDING,2.05,-0.341
1,30128.8,STANDING,2.18,-0.392
1,30161.1,STANDING,2.53,-0.385
1,30195.4,STANDING,2.90,-0.371
1,30227.6,STANDING,3.22,-0.256
1,30260.9,STANDING,3.47,-0.260
1,30294.5,STANDING,3.66,-0.336
1,30327.7,STANDING,3.93,-0.366
1,30361.2,STANDING,4.05,-0.364
1,30394.5,STANDING,4.27,-0.390
1,30427.8,STANDING,4.39,-0.293
1,30461.0,STANDING,4.51,-0.202
1,30494.5,STANDING,4.51,-0.111
1,30527.8,STANDING,4.47,-0.097
1,30561.1,STANDING,4.44,-0.076
1,30594.5,STANDING,4.50,-0.110
1,30628.7,STANDING,4.51,-0.081
1,30661.1,STANDING,4.61,-0.081
1,30694.5,STANDING,4.87,-0.080
1,30728.6,STANDING,5.28,-0.097
1,30760.8,STANDING,5.68,-0.113
1,30794.4,STANDING,5.99,-0.121
1,30827.8,STANDING,6.20,-0.123
1,30861.0,STANDING,6.45,-0.151
1,30894.4,STANDING,6.74,-0.139
1,30927.7,STANDING,7.11,-0.110
1,30962.1,STANDING,7.63,-0.085
1,30994.2,STANDING,7.98,-0.073
1,31027.8,STANDING,8.10,-0.082
1,31061.3,STANDING,8.18,-0.086
1,31094.3,STANDING,8.21,-0.116
1,31127.6,STANDING,8.21,-0.129
1,31161.2,STANDING,8.09,-0.124
1,31194.4,STANDING,7.94,-0.113
1,31227.8,STANDING,7.78,-0.114
1,31261.9,STANDING,7.65,-0.145
1,31294.4,STANDING,7.72,-0.185
1,31328.8,STANDING,7.81,-0.147
1,31362.0,STANDING,7.93,-0.139
1,31394.4,STANDING,8.04,-0.122
1,31427.7,STANDING,8.13,-0.107
1,31461.0,STANDING,8.20,-0.069
1,31494.4,STANDING,8.24,-0.068
1,31528.9,STANDING,8.24,-0.062
1,31560.9,STANDING,8.25,-0.077
1,31594.2,STANDING,8.17,-0.068
1,31627.5,STANDING,8.08,-0.090
1,31661.0,STANDING,8.11,-0.097
1,31694.5,STANDING,7.86,-0.057
1,31727.9,STANDING,7.51,-0.036
1,31760.9,STANDING,6.95,-0.045
1,31794.2,STANDING,6.29,-0.023
1,31827.6,STANDING,5.50,-0.063
1,31861.0,STANDING,4.75,-0.085
1,31894.4,STANDING,4.03,-0.105
1,31927.8,STANDING,3.18,-0.076
1,31961.1,STANDING,2.03,-0.037
1,31994.2,STANDING,2.02,-0.012
1,32027.9,STANDING,2.96,0.010
1,32060.9,STANDING,4.50,0.074
1,32094.5,STANDING,6.11,0.158
1,32127.6,STANDING,7.71,0.216
1,32160.9,STANDING,9.58,0.154
1,32194.5,STANDING,11.48,0.197
1,32227.8,STANDING,13.47,0.208
1,32261.2,STANDING,15.94,0.243
1,32294.4,STANDING,18.61,0.262
1,32328.6,STANDING,20.72,0.281
1,32360.8,STANDING,24.51,0.193
1,32394.5,STANDING,27.16,0.277
1,32427.8,STANDING,28.33,0.386
1,32460.9,STANDING,28.53,0.446
1,32494.4,STANDING,29.00,0.399
1,32527.5,FALLING,27.53,0.623
1,32561.0,FALLING,27.49,0.459
1,32594.3,FALLING,27.87,0.380
1,32627.7,FALLING,28.06,0.334
1,32661.1,FALLING,28.46,0.330
1,32694.3,FALLING,28.54,0.209
1,32728.6,FALLING,29.12,0.138
1,32761.0,FALLING,29.03,0.120
1,32794.3,FALLING,27.94,0.124
1,32828.7,FALLING,27.15,0.077
1,32861.1,FALLING,26.47,0.091
1,32895.3,FALLING,26.48,0.034
1,32927.6,FALLING,26.87,0.007
1,32961.1,FALLING,26.85,-0.070
1,32994.5,FALLING,26.92,-0.062
1,33027.8,FALLING,26.80,-0.030
1,33060.9,FALLING,26.69,-0.025
1,33094.2,FALLING,26.64,-0.006
1,33127.6,FALLING,26.10,-0.005
1,33160.9,FALLING,25.26,-0.002
1,33194.5,FALLING,23.45,-0.050
1,33227.8,FALLING,21.65,-0.010
1,33260.9,FALLING,19.82,0.082
1,33294.2,FALLING,18.09,0.346
1,33327.7,FALLING,16.87,0.306
1,33361.1,FALLING,15.82,0.362
1,33394.3,FALLING,15.14,0.320
1,33427.7,FALLING,14.69,0.287
1,33461.1,FALLING,14.80,0.206
1,33494.2,FALLING,15.53,0.214
1,33528.0,STANDING,16.76,0.224
1,33560.9,STANDING,18.10,0.194
1,33594.6,STANDING,19.71,0.153
1,33627.5,STANDING,21.58,0.098
1,33661.1,STANDING,23.46,0.038
1,33694.5,STANDING,25.00,0.007
1,33727.8,STANDING,26.44,-0.025
1,33760.9,STANDING,28.02,0.014
1,33794.2,STANDING,29.39,-0.011
1,33827.7,STANDING,30.85,-0.009
1,33861.2,STANDING,32.62,0.010
1,33894.5,STANDING,34.64,-0.001
1,33927.7,STANDING,37.22,0.003
1,33961.0,STANDING,40.21,-0.000
1,33994.5,STANDING,43.75,-0.005
1,34028.7,STANDING,47.52,-0.019
1,34061.2,STANDING,51.55,-0.045
1,34094.5,STANDING,55.00,-0.046
1,34128.5,STANDING,58.16,-0.092
1,34169.4,STANDING,61.53,-0.089
1,34194.6,STANDING,64.51,-0.091
1,34236.1,STANDING,67.99,-0.111
1,34261.7,STANDING,70.80,-0.074
1,34295.6,STANDING,73.39,-0.068
1,34327.5,STANDING,75.39,-0.049
1,34368.6,STANDING,77.09,-0.032
1,34393.3,STANDING,78.13,-0.015
1,34427.6,STANDING,78.90,-0.003
1,34460.9,STANDING,79.32,0.015
1,34495.4,STANDING,79.31,0.029
1,34527.9,STANDING,79.16,0.032
1,34562.2,STANDING,78.85,0.036
1,34594.2,STANDING,78.32,0.064
1,34627.9,STANDING,77.97,0.051
1,34661.1,STANDING,77.59,0.039
1,34694.4,STANDING,77.06,0.046
1,34727.6,STANDING,76.29,0.065
1,34761.1,STANDING,75.46,0.068
1,34794.7,STANDING,74.75,0.064
1,34828.0,STANDING,74.30,0.037
1,34861.1,STANDING,74.00,0.032
1,34895.3,STANDING,73.74,0.029
1,34928.7,STANDING,73.59,0.022
1,34961.2,STANDING,73.60,0.010
1,34995.4,STANDING,73.74,0.006
1,35027.8,STANDING,73.95,-0.004
1,35060.9,STANDING,74.11,-0.004
1,35094.5,STANDING,74.22,-0.006
1,35127.5,STANDING,74.52,-0.022
1,35161.1,STANDING,74.86,-0.017
1,35194.5,STANDING,75.25,-0.022
1,35227.5,STANDING,75.73,-0.029
1,35261.1,STANDING,76.39,-0.046
1,35294.5,STANDING,76.75,-0.028
1,35327.6,STANDING,76.98,-0.016
1,35361.1,STANDING,77.12,-0.011
1,35394.3,STANDING,77.23,-0.006
1,35427.6,STANDING,77.25,0.004
1,35461.9,STANDING,77.22,0.009
1,35502.6,STANDING,77.31,0.006
1,35527.6,STANDING,77.37,-0.006
1,35561.3,STANDING,77.32,0.001
1,35594.2,STANDING,77.18,0.014
1,35627.8,STANDING,77.05,0.009
1,35662.1,STANDING,76.91,0.015
1,35694.3,STANDING,76.87,0.003
1,35728.6,STANDING,76.85,-0.004
1,35761.4,STANDING,76.76,0.005
1,35794.5,STANDING,76.74,0.005
1,35827.5,STANDING,76.62,0.012
1,35861.2,STANDING,76.51,0.007
1,35895.2,STANDING,76.38,0.015
1,35927.7,STANDING,76.37,0.004
1,35961.1,STANDING,76.37,0.005
1,35994.5,STANDING,76.31,0.003
1,36027.5,STANDING,76.23,0.002
1,36061.9,STANDING,76.24,0.000
1,36094.2,STANDING,76.18,-0.001
1,36127.9,STANDING,76.12,-0.003
1,36160.3,STANDING,75.89,-0.002
1,36194.5,STANDING,75.60,-0.002
1,36228.6,STANDING,75.12,0.009
1,36261.1,STANDING,74.64,-0.001
1,36294.3,STANDING,74.21,0.000
1,36327.8,STANDING,73.78,-0.001
1,36361.2,STANDING,73.25,-0.003
1,36394.4,STANDING,72.84,-0.009
1,36428.6,STANDING,72.51,-0.010
1,36461.2,STANDING,72.07,-0.014
1,36495.3,STANDING,71.64,-0.010
1,36527.6,STANDING,71.22,-0.013
1,36561.1,STANDING,70.76,-0.022
1,36594.2,STANDING,70.46,-0.033
1,36627.7,STANDING,70.32,-0.043
1,36655.5,STANDING,70.31,-0.064
1,36695.2,STANDING,70.11,-0.060
1,36727.7,STANDING,69.68,-0.066
1,36760.2,STANDING,69.18,-0.067
1,36795.4,STANDING,68.57,-0.047
1,36827.7,STANDING,67.78,-0.031
1,36861.0,STANDING,67.17,-0.038
1,36895.3,STANDING,66.61,-0.035
1,36927.5,STANDING,66.21,-0.024
1,36961.0,STANDING,66.14,-0.020
1,36994.7,STANDING,65.85,-0.009
1,37027.7,STANDING,65.53,-0.003
1,37060.9,STANDING,65.09,0.004
1,37094.5,STANDING,64.35,0.015
1,37128.0,STANDING,63.89,0.020
1,37160.9,STANDING,63.64,0.039
1,37194.2,STANDING,63.67,0.045
1,37227.8,STANDING,64.20,0.027
1,37262.1,STANDING,64.94,0.003
1,37295.3,STANDING,65.96,-0.028
1,37328.7,STANDING,67.66,-0.067
1,37361.2,STANDING,70.32,-0.119
1,37394.5,STANDING,73.39,-0.146
1,37427.7,STANDING,76.09,-0.159
1,37461.2,STANDING,77.82,-0.109
1,37494.9,STANDING,79.74,-0.134
1,37527.7,STANDING,81.01,-0.130
1,37562.0,STANDING,82.47,-0.115
1,37594.7,STANDING,84.22,-0.097
1,37627.7,STANDING,85.31,-0.051
1,37662.0,STANDING,85.94,-0.013
1,37694.4,STANDING,85.73,0.039
1,37727.5,STANDING,85.01,0.033
1,37761.1,STANDING,84.18,0.023
1,37794.2,STANDING,83.48,0.012
1,37828.9,STANDING,82.90,-0.017
1,37860.9,STANDING,81.07,-0.039
1,37894.2,STANDING,79.59,-0.065
1,37927.8,STANDING,78.23,-0.078
1,37961.1,STANDING,76.45,-0.062
1,37994.2,STANDING,73.49,-0.038
1,38027.9,STANDING,70.38,-0.030
1,38061.9,STANDING,66.14,-0.026
1,38095.4,STANDING,62.29,-0.071
1,38127.8,STANDING,59.00,-0.137
1,38161.9,STANDING,55.73,-0.163
1,38194.4,STANDING,52.32,-0.107
1,38227.8,STANDING,48.73,-0.081
1,38261.2,STANDING,44.94,-0.049
1,38295.2,STANDING,41.52,-0.056
1,38327.7,STANDING,38.05,-0.004
1,38361.0,STANDING,34.60,0.050
1,38395.3,STANDING,31.23,0.036
1,38427.8,STANDING,28.18,0.041
1,38462.0,STANDING,25.61,-0.000
1,38494.7,STANDING,23.29,-0.033
1,38527.6,STANDING,20.64,0.001
1,38561.2,STANDING,17.82,0.014
1,38594.2,STANDING,15.08,-0.043
1,38628.7,STANDING,12.37,-0.161
1,38661.0,STANDING,9.96,-0.140
1,38694.2,STANDING,8.17,-0.263
1,38727.5,STANDING,6.75,-0.315
1,38762.1,STANDING,5.44,-0.223
1,38795.5,STANDING,4.37,-0.190
1,38827.9,STANDING,3.42,-0.172
1,38861.0,STANDING,2.46,-0.126
1,38894.5,STANDING,1.67,-0.099
1,38928.6,STANDING,1.14,-0.120
1,38960.9,STANDING,1.09,-0.207
1,38994.3,STANDING,1.25,-0.210
1,39027.8,STANDING,1.62,-0.193
1,39061.2,STANDING,2.19,-0.128
1,39095.4,STANDING,2.57,-0.083
1,39128.6,STANDING,2.87,-0.024
1,39161.1,STANDING,3.08,-0.004
1,39194.2,STANDING,3.13,0.016
1,39228.6,STANDING,3.08,0.024
1,39262.0,STANDING,2.93,0.044
1,39295.3,STANDING,2.78,0.090
1,39327.8,STANDING,2.60,0.182
1,39361.9,STANDING,2.36,0.216
1,39395.4,STANDING,2.12,0.342
1,39428.7,STANDING,1.91,0.339
1,39462.1,STANDING,1.71,0.363
1,39494.5,STANDING,1.52,0.387
1,39527.6,STANDING,1.42,0.333
1,39561.9,STANDING,1.34,0.236
1,39594.4,STANDING,1.32,0.212
1,39627.7,STANDING,1.36,0.211
1,39662.0,STANDING,1.39,0.077
1,39694.2,STANDING,1.77,0.022
1,39727.8,STANDING,2.05,0.002
1,39761.2,STANDING,2.42,-0.121
1,39794.3,STANDING,2.74,-0.159
1,39827.6,STANDING,3.11,-0.072
1,39860.9,STANDING,3.17,0.157
1,39895.3,STANDING,3.02,0.374
1,39927.7,STANDING,2.17,0.259
1,39961.1,STANDING,1.37,0.272
1,39994.4,STANDING,0.83,0.199
1,40027.8,STANDING,0.55,0.125
1,40061.0,STANDING,0.38,0.222
1,40094.5,STANDING,0.25,0.298
1,40127.6,STANDING,0.27,0.300
1,40160.9,STANDING,0.16,0.133
1,40194.2,STANDING,0.14,0.158
1,40227.5,STANDING,0.11,0.088
1,40261.0,STANDING,0.09,0.173
1,40294.4,STANDING,0.06,0.144
1,40327.8,STANDING,0.07,0.058
1,40361.3,STANDING,0.08,0.078
1,40394.2,STANDING,0.14,0.050
1,40427.5,STANDING,0.18,0.024
1,40461.1,STANDING,0.22,0.007
1,40494.4,STANDING,0.25,-0.071
1,40536.1,STANDING,0.32,-0.056
1,40569.3,STANDING,0.31,-0.038
1,40594.3,STANDING,0.31,-0.125
1,40627.9,STANDING,0.31,-0.081
1,40661.0,STANDING,0.35,-0.122
1,40694.5,STANDING,0.39,-0.159
1,40727.8,STANDING,0.56,-0.229
1,40760.9,STANDING,1.26,-0.359
1,40795.6,STANDING,1.97,-0.354
1,40827.6,STANDING,2.64,-0.186
1,40862.2,STANDING,3.09,-0.077
1,40895.3,STANDING,3.40,-0.078
1,40927.8,STANDING,3.39,-0.147
1,40962.0,STANDING,2.95,-0.065
1,40994.5,STANDING,2.45,-0.028
1,41027.6,STANDING,2.00,-0.006
1,41061.2,STANDING,1.68,0.010
1,41094.5,STANDING,1.55,0.018
1,41127.9,STANDING,1.56,0.019
1,41161.2,STANDING,1.63,-0.031
1,41194.5,STANDING,1.62,-0.124
1,41235.9,STANDING,1.58,-0.200
1,41269.4,STANDING,1.59,-0.214
1,41303.0,STANDING,1.62,-0.251
1,41336.4,STANDING,1.72,-0.311
1,41369.3,STANDING,1.82,-0.368
1,41402.6,STANDING,1.89,-0.296
1,41427.7,STANDING,1.95,-0.234
1,41461.0,STANDING,1.99,-0.163
1,41502.7,STANDING,2.05,-0.127
1,41536.1,STANDING,1.99,-0.107
1,41569.7,STANDING,1.88,-0.107
1,41594.3,STANDING,1.66,-0.161
1,41636.3,STANDING,1.46,-0.136
1,41669.3,STANDING,1.21,-0.147
1,41694.3,STANDING,0.85,-0.197
1,41727.6,STANDING,0.56,-0.212
1,41762.1,STANDING,0.48,-0.177
1,41802.6,STANDING,0.76,-0.138
1,41827.6,STANDING,1.06,-0.178
1,41869.3,STANDING,1.47,-0.151
1,41902.7,STANDING,1.77,-0.120
1,41937.0,STANDING,2.05,-0.078
1,41969.4,STANDING,2.25,-0.068
1,42003.0,STANDING,2.34,-0.079
1,42035.9,STANDING,2.32,-0.120
1,42069.5,STANDING,2.37,-0.136
1,42103.0,STANDING,2.55,-0.165
1,42135.9,STANDING,2.75,-0.174
1,42169.5,STANDING,3.00,-0.167
1,42194.6,STANDING,3.39,-0.151
1,42227.5,STANDING,3.89,-0.151
1,42269.7,STANDING,4.43,-0.176
1,42294.3,STANDING,4.86,-0.267
1,42327.6,STANDING,5.37,-0.271
1,42361.9,STANDING,5.76,-0.221
1,42394.6,STANDING,6.07,-0.195
1,42427.6,STANDING,6.31,-0.188
1,42460.9,STANDING,6.48,-0.135
1,42503.6,STANDING,6.62,-0.101
1,42536.3,STANDING,6.70,-0.093
1,42560.9,STANDING,6.72,-0.078
1,42594.5,STANDING,6.72,-0.072
1,42636.0,STANDING,6.69,-0.063
1,42669.3,STANDING,6.70,-0.059
1,42702.7,STANDING,6.71,-0.049
1,42727.6,STANDING,6.63,-0.031
1,42769.3,STANDING,6.46,-0.019
1,42802.7,STANDING,6.23,-0.014
1,42836.2,STANDING,5.89,-0.004
1,42869.5,STANDING,5.59,0.002
1,42902.9,STANDING,5.24,0.004
1,42935.9,STANDING,5.03,0.005
1,42961.0,STANDING,5.08,0.004
1,43002.7,STANDING,5.36,0.008
1,43027.6,STANDING,5.80,0.030
1,43061.1,STANDING,6.45,0.019
1,43094.5,STANDING,7.24,0.018
1,43136.0,STANDING,8.16,0.020
1,43169.2,STANDING,8.98,0.020
1,43202.7,STANDING,9.69,0.013
1,43227.9,STANDING,10.43,-0.025
1,43261.2,STANDING,11.08,-0.024
1,43302.7,STANDING,11.74,-0.033
1,43336.3,STANDING,12.64,-0.028
1,43369.7,STANDING,13.78,-0.020
1,43402.6,STANDING,15.06,-0.015
1,43436.4,STANDING,15.81,0.189
1,43461.0,STANDING,17.08,0.170
1,43503.6,STANDING,18.49,0.236
1,43527.6,STANDING,20.21,0.201
1,43561.9,STANDING,21.60,0.288
1,43594.2,STANDING,23.10,0.314
1,43636.2,STANDING,25.69,0.203
1,43669.7,STANDING,29.28,0.162
1,43703.0,STANDING,32.73,0.265
1,43735.9,STANDING,34.94,0.289
1,43769.3,STANDING,37.10,0.330
1,43794.3,FALLING,39.19,0.541
1,43827.8,FALLING,42.08,0.450
1,43869.4,FALLING,44.28,0.414
1,43902.9,FALLING,48.44,0.232
1,43936.2,FALLING,52.47,0.203
1,43969.5,FALLING,54.40,0.243
1,44002.8,FALLING,54.84,0.256
1,44027.9,FALLING,55.13,0.231
1,44061.2,FALLING,54.80,0.254
1,44102.8,FALLING,53.87,0.218
1,44136.1,FALLING,52.58,0.212
1,44169.7,FALLING,51.58,0.199
1,44203.0,FALLING,49.93,0.241
1,44236.3,FALLING,47.93,0.213
1,44269.7,FALLING,45.63,0.136
1,44294.5,FALLING,42.58,0.193
1,44327.9,FALLING,39.73,0.159
1,44361.9,FALLING,37.17,0.109
1,44394.5,FALLING,34.60,0.273
1,44436.1,FALLING,32.93,0.240
1,44469.7,FALLING,31.77,0.178
1,44494.3,FALLING,31.64,0.187
1,44527.8,FALLING,31.85,0.133
1,44561.1,FALLING,32.89,0.079
1,44595.3,FALLING,34.76,0.017
1,44628.6,FALLING,37.48,-0.001
1,44662.0,FALLING,40.73,-0.005
1,44695.4,FALLING,44.14,-0.007
1,44727.9,FALLING,47.79,-0.012
1,44769.5,FALLING,52.04,-0.008
1,44794.5,STANDING,55.18,0.046
1,44828.7,STANDING,57.88,0.031
1,44861.1,STANDING,60.81,0.022
1,44894.5,STANDING,63.67,0.011
1,44927.9,STANDING,66.71,-0.001
1,44960.9,STANDING,69.85,-0.025
1,45002.8,STANDING,72.75,-0.034
1,45027.9,STANDING,75.60,-0.062
1,45061.2,STANDING,78.49,-0.044
1,45094.4,STANDING,80.84,-0.044
1,45127.9,STANDING,83.05,-0.030
1,45161.1,STANDING,84.47,-0.026
1,45194.2,STANDING,85.27,-0.017
1,45228.8,STANDING,85.72,-0.009
1,45261.1,STANDING,85.91,0.005
1,45294.5,STANDING,85.89,0.016
1,45327.8,STANDING,85.90,0.016
1,45360.9,STANDING,85.91,0.032
1,45402.8,STANDING,85.94,0.033
1,45427.6,STANDING,85.73,0.055
1,45462.1,STANDING,85.51,0.049
1,45494.4,STANDING,85.23,0.042
1,45536.1,STANDING,84.95,0.037
1,45569.5,STANDING,84.59,0.037
1,45594.5,STANDING,84.29,0.040
1,45627.8,STANDING,84.08,0.036
1,45660.9,STANDING,83.98,0.031
1,45694.5,STANDING,84.07,0.021
1,45727.6,STANDING,84.10,0.021
1,45769.2,STANDING,84.23,0.021
1,45794.2,STANDING,84.31,0.020
1,45836.4,STANDING,84.29,0.020
1,45860.9,STANDING,84.24,0.021
1,45895.4,STANDING,84.09,0.022
1,45927.8,STANDING,83.96,0.018
1,45961.0,STANDING,83.84,0.016
1,45995.2,STANDING,83.74,0.010
1,46028.6,STANDING,83.64,0.011
1,46061.2,STANDING,83.58,0.009
1,46094.4,STANDING,83.54,0.007
1,46128.6,STANDING,83.52,0.007
1,46161.2,STANDING,83.53,0.005
1,46194.5,STANDING,83.51,0.007
1,46227.6,STANDING,83.52,0.004
1,46261.1,STANDING,83.60,0.003
1,46294.5,STANDING,83.73,-0.008
1,46327.8,STANDING,83.84,-0.008
1,46361.1,STANDING,83.94,-0.009
1,46394.5,STANDING,84.07,-0.008
1,46436.0,STANDING,84.01,-0.012
1,46469.4,STANDING,83.94,-0.019
1,46502.7,STANDING,83.90,-0.020
1,46536.0,STANDING,83.74,-0.018
1,46569.4,STANDING,83.65,-0.024
1,46602.7,STANDING,83.60,-0.026
1,46636.3,STANDING,83.66,-0.026
1,46669.4,STANDING,83.81,-0.021
1,46702.7,STANDING,83.99,-0.022
1,46736.0,STANDING,84.18,-0.018
1,46769.4,STANDING,84.63,-0.014
1,46802.7,STANDING,84.93,-0.014
1,46836.0,STANDING,85.39,-0.009
1,46869.4,STANDING,85.78,-0.016
1,46903.7,STANDING,86.18,-0.019
1,46936.3,STANDING,86.50,-0.015
1,46960.9,STANDING,86.66,-0.013
1,47003.6,STANDING,86.46,-0.013
1,47036.4,STANDING,86.14,-0.017
1,47060.9,STANDING,85.80,-0.021
1,47094.3,STANDING,85.20,-0.024
1,47127.8,STANDING,84.34,-0.028
1,47162.0,STANDING,83.37,-0.031
1,47195.5,STANDING,82.50,-0.040
1,47228.8,STANDING,81.86,-0.039
1,47269.4,STANDING,81.15,-0.038
1,47302.7,STANDING,80.72,-0.061
1,47336.0,STANDING,80.27,-0.043
1,47369.6,STANDING,79.86,-0.044
1,47403.7,STANDING,79.57,-0.058
1,47437.0,STANDING,79.35,-0.050
1,47469.4,STANDING,79.05,-0.043
1,47502.8,STANDING,78.87,-0.039
1,47536.2,STANDING,79.44,-0.070
1,47569.7,STANDING,80.20,-0.078
1,47602.6,STANDING,81.00,-0.065
1,47627.6,STANDING,81.19,-0.048
1,47669.3,STANDING,80.92,-0.032
1,47702.7,STANDING,80.59,-0.021
1,47736.4,STANDING,80.28,-0.017
1,47769.4,STANDING,79.83,0.009
1,47802.7,STANDING,79.66,0.012
